Year,Country Code,Region or country,Occurence,Observation
2020,E12000007,South East,Killed or seriously injured (KSI) adjusted,280
2020,E12000008,London,Killed or seriously injured (KSI) adjusted,110
2020,E12000009,South West,Killed or seriously injured (KSI) adjusted,130
2020,E92000001,England,Killed or seriously injured (KSI) adjusted,1360
2020,W92000004,Wales,Killed or seriously injured (KSI) adjusted,90
2020,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,80
2020,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1520
2019,E12000001,North East,Killed or seriously injured (KSI) adjusted,70
2019,E12000002,North West,Killed or seriously injured (KSI) adjusted,220
2019,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,190
2019,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,210
2019,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,160
2019,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,190
2019,E12000007,South East,Killed or seriously injured (KSI) adjusted,350
2019,E12000008,London,Killed or seriously injured (KSI) adjusted,150
2019,E12000009,South West,Killed or seriously injured (KSI) adjusted,180
2019,E92000001,England,Killed or seriously injured (KSI) adjusted,1710
2019,W92000004,Wales,Killed or seriously injured (KSI) adjusted,130
2019,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,130
2019,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1960
2018,E12000001,North East,Killed or seriously injured (KSI) adjusted,70
2018,E12000002,North West,Killed or seriously injured (KSI) adjusted,230
2018,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,210
2018,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,230
2018,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,90
2018,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,140
2018,E12000007,South East,Killed or seriously injured (KSI) adjusted,320
2018,E12000008,London,Killed or seriously injured (KSI) adjusted,140
2018,E12000009,South West,Killed or seriously injured (KSI) adjusted,160
2018,E92000001,England,Killed or seriously injured (KSI) adjusted,1600
2018,W92000004,Wales,Killed or seriously injured (KSI) adjusted,100
2018,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,130
2018,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1830
2017,E12000001,North East,Killed or seriously injured (KSI) adjusted,60
2017,E12000002,North West,Killed or seriously injured (KSI) adjusted,210
2017,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,200
2017,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,180
2017,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,160
2017,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,190
2017,E12000007,South East,Killed or seriously injured (KSI) adjusted,310
2017,E12000008,London,Killed or seriously injured (KSI) adjusted,130
2017,E12000009,South West,Killed or seriously injured (KSI) adjusted,180
2017,E92000001,England,Killed or seriously injured (KSI) adjusted,1610
2017,W92000004,Wales,Killed or seriously injured (KSI) adjusted,110
2017,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,140
2017,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1860
2016,E12000001,North East,Killed or seriously injured (KSI) adjusted,70
2016,E12000002,North West,Killed or seriously injured (KSI) adjusted,190
2016,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,180
2016,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,160
2016,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,140
2016,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,190
2016,E12000007,South East,Killed or seriously injured (KSI) adjusted,320
2016,E12000008,London,Killed or seriously injured (KSI) adjusted,80
2016,E12000009,South West,Killed or seriously injured (KSI) adjusted,160
2016,E92000001,England,Killed or seriously injured (KSI) adjusted,1490
2016,W92000004,Wales,Killed or seriously injured (KSI) adjusted,110
2016,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,180
2016,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1790
2015,E12000001,North East,Killed or seriously injured (KSI) adjusted,70
2015,E12000002,North West,Killed or seriously injured (KSI) adjusted,220
2015,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,170
2015,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,170
2015,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,150
2015,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,170
2015,E12000007,South East,Killed or seriously injured (KSI) adjusted,280
2015,E12000008,London,Killed or seriously injured (KSI) adjusted,80
2015,E12000009,South West,Killed or seriously injured (KSI) adjusted,170
2015,E92000001,England,Killed or seriously injured (KSI) adjusted,1470
2015,W92000004,Wales,Killed or seriously injured (KSI) adjusted,140
2015,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,160
2015,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1770
2014,E12000001,North East,Killed or seriously injured (KSI) adjusted,60
2014,E12000002,North West,Killed or seriously injured (KSI) adjusted,220
2014,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,190
2014,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,170
2014,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,160
2014,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,180
2014,E12000007,South East,Killed or seriously injured (KSI) adjusted,300
2014,E12000008,London,Killed or seriously injured (KSI) adjusted,60
2014,E12000009,South West,Killed or seriously injured (KSI) adjusted,160
2014,E92000001,England,Killed or seriously injured (KSI) adjusted,1500
2014,W92000004,Wales,Killed or seriously injured (KSI) adjusted,100
2014,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,140
2014,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1740
2013,E12000001,North East,Killed or seriously injured (KSI) adjusted,70
2013,E12000002,North West,Killed or seriously injured (KSI) adjusted,230
2013,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,240
2013,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,160
2013,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,130
2013,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,200
2013,E12000007,South East,Killed or seriously injured (KSI) adjusted,260
2013,E12000008,London,Killed or seriously injured (KSI) adjusted,80
2013,E12000009,South West,Killed or seriously injured (KSI) adjusted,150
2013,E92000001,England,Killed or seriously injured (KSI) adjusted,1530
2013,W92000004,Wales,Killed or seriously injured (KSI) adjusted,120
2013,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,140
2013,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1790
2012,E12000001,North East,Killed or seriously injured (KSI) adjusted,80
2012,E12000002,North West,Killed or seriously injured (KSI) adjusted,230
2012,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,230
2012,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,210
2012,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,190
2012,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,190
2012,E12000007,South East,Killed or seriously injured (KSI) adjusted,260
2012,E12000008,London,Killed or seriously injured (KSI) adjusted,90
2012,E12000009,South West,Killed or seriously injured (KSI) adjusted,170
2012,E92000001,England,Killed or seriously injured (KSI) adjusted,1640
2012,W92000004,Wales,Killed or seriously injured (KSI) adjusted,120
2012,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,180
2012,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1940
2011,E12000001,North East,Killed or seriously injured (KSI) adjusted,70
2011,E12000002,North West,Killed or seriously injured (KSI) adjusted,270
2011,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,230
2011,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,200
2011,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,200
2011,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,220
2011,E12000007,South East,Killed or seriously injured (KSI) adjusted,320
2011,E12000008,London,Killed or seriously injured (KSI) adjusted,100
2011,E12000009,South West,Killed or seriously injured (KSI) adjusted,150
2011,E92000001,England,Killed or seriously injured (KSI) adjusted,1740
2011,W92000004,Wales,Killed or seriously injured (KSI) adjusted,120
2011,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,190
2011,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,2050
2010,E12000001,North East,Killed or seriously injured (KSI) adjusted,90
2010,E12000002,North West,Killed or seriously injured (KSI) adjusted,250
2010,E12000003,Yorkshire and Humberside,Killed or seriously injured (KSI) adjusted,170
2010,E12000004,East Midlands,Killed or seriously injured (KSI) adjusted,210
2010,E12000005,West Midlands,Killed or seriously injured (KSI) adjusted,150
2010,E12000006,Eastern,Killed or seriously injured (KSI) adjusted,210
2010,E12000007,South East,Killed or seriously injured (KSI) adjusted,310
2010,E12000008,London,Killed or seriously injured (KSI) adjusted,80
2010,E12000009,South West,Killed or seriously injured (KSI) adjusted,160
2010,E92000001,England,Killed or seriously injured (KSI) adjusted,1640
2010,W92000004,Wales,Killed or seriously injured (KSI) adjusted,120
2010,S92000003,Scotland,Killed or seriously injured (KSI) adjusted,220
2010,K02000001,Great Britain,Killed or seriously injured (KSI) adjusted,1980
2021,E12000001,North East,Slightly injured (unadjusted),160
2021,E12000002,North West,Slightly injured (unadjusted),530
2021,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),440
2021,E12000004,East Midlands,Slightly injured (unadjusted),520
2021,E12000005,West Midlands,Slightly injured (unadjusted),400
2021,E12000006,Eastern,Slightly injured (unadjusted),600
2021,E12000007,South East,Slightly injured (unadjusted),920
2021,E12000008,London,Slightly injured (unadjusted),540
2021,E12000009,South West,Slightly injured (unadjusted),540
2021,E92000001,England,Slightly injured (unadjusted),4660
2021,W92000004,Wales,Slightly injured (unadjusted),230
2021,S92000003,Scotland,Slightly injured (unadjusted),130
2021,K02000001,Great Britain,Slightly injured (unadjusted),5020
2020,E12000001,North East,Slightly injured (unadjusted),150
2020,E12000002,North West,Slightly injured (unadjusted),480
2020,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),400
2020,E12000004,East Midlands,Slightly injured (unadjusted),550
2020,E12000005,West Midlands,Slightly injured (unadjusted),460
2020,E12000006,Eastern,Slightly injured (unadjusted),580
2020,E12000007,South East,Slightly injured (unadjusted),980
2020,E12000008,London,Slightly injured (unadjusted),600
2020,E12000009,South West,Slightly injured (unadjusted),470
2020,E92000001,England,Slightly injured (unadjusted),4670
2020,W92000004,Wales,Slightly injured (unadjusted),240
2020,S92000003,Scotland,Slightly injured (unadjusted),170
2020,K02000001,Great Britain,Slightly injured (unadjusted),5080
2019,E12000001,North East,Slightly injured (unadjusted),190
2019,E12000002,North West,Slightly injured (unadjusted),650
2019,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),490
2019,E12000004,East Midlands,Slightly injured (unadjusted),610
2019,E12000005,West Midlands,Slightly injured (unadjusted),430
2019,E12000006,Eastern,Slightly injured (unadjusted),710
2019,E12000007,South East,Slightly injured (unadjusted),1090
2019,E12000008,London,Slightly injured (unadjusted),720
2019,E12000009,South West,Slightly injured (unadjusted),640
2019,E92000001,England,Slightly injured (unadjusted),5510
2019,W92000004,Wales,Slightly injured (unadjusted),300
2019,S92000003,Scotland,Slightly injured (unadjusted),240
2019,K02000001,Great Britain,Slightly injured (unadjusted),6050
2018,E12000001,North East,Slightly injured (unadjusted),270
2018,E12000002,North West,Slightly injured (unadjusted),750
2018,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),560
2018,E12000004,East Midlands,Slightly injured (unadjusted),690
2018,E12000005,West Midlands,Slightly injured (unadjusted),660
2018,E12000006,Eastern,Slightly injured (unadjusted),750
2018,E12000007,South East,Slightly injured (unadjusted),1270
2018,E12000008,London,Slightly injured (unadjusted),950
2018,E12000009,South West,Slightly injured (unadjusted),630
2018,E92000001,England,Slightly injured (unadjusted),6530
2018,W92000004,Wales,Slightly injured (unadjusted),300
2018,S92000003,Scotland,Slightly injured (unadjusted),310
2018,K02000001,Great Britain,Slightly injured (unadjusted),7130
2017,E12000001,North East,Slightly injured (unadjusted),260
2017,E12000002,North West,Slightly injured (unadjusted),690
2017,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),520
2017,E12000004,East Midlands,Slightly injured (unadjusted),580
2017,E12000005,West Midlands,Slightly injured (unadjusted),640
2017,E12000006,Eastern,Slightly injured (unadjusted),810
2017,E12000007,South East,Slightly injured (unadjusted),1270
2017,E12000008,London,Slightly injured (unadjusted),1040
2017,E12000009,South West,Slightly injured (unadjusted),650
2017,E92000001,England,Slightly injured (unadjusted),6440
2017,W92000004,Wales,Slightly injured (unadjusted),240
2017,S92000003,Scotland,Slightly injured (unadjusted),320
2017,K02000001,Great Britain,Slightly injured (unadjusted),7000
2016,E12000001,North East,Slightly injured (unadjusted),270
2016,E12000002,North West,Slightly injured (unadjusted),720
2016,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),660
2016,E12000004,East Midlands,Slightly injured (unadjusted),670
2016,E12000005,West Midlands,Slightly injured (unadjusted),780
2016,E12000006,Eastern,Slightly injured (unadjusted),840
2016,E12000007,South East,Slightly injured (unadjusted),1420
2016,E12000008,London,Slightly injured (unadjusted),620
2016,E12000009,South West,Slightly injured (unadjusted),790
2016,E92000001,England,Slightly injured (unadjusted),6770
2016,W92000004,Wales,Slightly injured (unadjusted),340
2016,S92000003,Scotland,Slightly injured (unadjusted),460
2016,K02000001,Great Britain,Slightly injured (unadjusted),7570
2015,E12000001,North East,Slightly injured (unadjusted),280
2015,E12000002,North West,Slightly injured (unadjusted),710
2015,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),690
2015,E12000004,East Midlands,Slightly injured (unadjusted),650
2015,E12000005,West Midlands,Slightly injured (unadjusted),910
2015,E12000006,Eastern,Slightly injured (unadjusted),740
2015,E12000007,South East,Slightly injured (unadjusted),1250
2015,E12000008,London,Slightly injured (unadjusted),490
2015,E12000009,South West,Slightly injured (unadjusted),650
2015,E92000001,England,Slightly injured (unadjusted),6370
2015,W92000004,Wales,Slightly injured (unadjusted),380
2015,S92000003,Scotland,Slightly injured (unadjusted),370
2015,K02000001,Great Britain,Slightly injured (unadjusted),7120
2014,E12000001,North East,Slightly injured (unadjusted),290
2014,E12000002,North West,Slightly injured (unadjusted),800
2014,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),600
2014,E12000004,East Midlands,Slightly injured (unadjusted),640
2014,E12000005,West Midlands,Slightly injured (unadjusted),790
2014,E12000006,Eastern,Slightly injured (unadjusted),760
2014,E12000007,South East,Slightly injured (unadjusted),1160
2014,E12000008,London,Slightly injured (unadjusted),440
2014,E12000009,South West,Slightly injured (unadjusted),630
2014,E92000001,England,Slightly injured (unadjusted),6110
2014,W92000004,Wales,Slightly injured (unadjusted),410
2014,S92000003,Scotland,Slightly injured (unadjusted),380
2014,K02000001,Great Britain,Slightly injured (unadjusted),6900
2013,E12000001,North East,Slightly injured (unadjusted),270
2013,E12000002,North West,Slightly injured (unadjusted),860
2013,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),650
2013,E12000004,East Midlands,Slightly injured (unadjusted),690
2013,E12000005,West Midlands,Slightly injured (unadjusted),720
2013,E12000006,Eastern,Slightly injured (unadjusted),740
2013,E12000007,South East,Slightly injured (unadjusted),1130
2013,E12000008,London,Slightly injured (unadjusted),420
2013,E12000009,South West,Slightly injured (unadjusted),650
2013,E92000001,England,Slightly injured (unadjusted),6140
2013,W92000004,Wales,Slightly injured (unadjusted),430
2013,S92000003,Scotland,Slightly injured (unadjusted),360
2013,K02000001,Great Britain,Slightly injured (unadjusted),6930
2012,E12000001,North East,Slightly injured (unadjusted),370
2012,E12000002,North West,Slightly injured (unadjusted),980
2012,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),810
2012,E12000004,East Midlands,Slightly injured (unadjusted),840
2012,E12000005,West Midlands,Slightly injured (unadjusted),960
2012,E12000006,Eastern,Slightly injured (unadjusted),920
2012,E12000007,South East,Slightly injured (unadjusted),1380
2012,E12000008,London,Slightly injured (unadjusted),470
2012,E12000009,South West,Slightly injured (unadjusted),810
2012,E92000001,England,Slightly injured (unadjusted),7550
2012,W92000004,Wales,Slightly injured (unadjusted),480
2012,S92000003,Scotland,Slightly injured (unadjusted),470
2012,K02000001,Great Britain,Slightly injured (unadjusted),8510
2011,E12000001,North East,Slightly injured (unadjusted),350
2011,E12000002,North West,Slightly injured (unadjusted),960
2011,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),890
2011,E12000004,East Midlands,Slightly injured (unadjusted),850
2011,E12000005,West Midlands,Slightly injured (unadjusted),970
2011,E12000006,Eastern,Slightly injured (unadjusted),860
2011,E12000007,South East,Slightly injured (unadjusted),1310
2011,E12000008,London,Slightly injured (unadjusted),460
2011,E12000009,South West,Slightly injured (unadjusted),740
2011,E92000001,England,Slightly injured (unadjusted),7400
2011,W92000004,Wales,Slightly injured (unadjusted),460
2011,S92000003,Scotland,Slightly injured (unadjusted),570
2011,K02000001,Great Britain,Slightly injured (unadjusted),8420
2010,E12000001,North East,Slightly injured (unadjusted),370
2010,E12000002,North West,Slightly injured (unadjusted),930
2010,E12000003,Yorkshire and Humberside,Slightly injured (unadjusted),590
2010,E12000004,East Midlands,Slightly injured (unadjusted),770
2010,E12000005,West Midlands,Slightly injured (unadjusted),980
2010,E12000006,Eastern,Slightly injured (unadjusted),870
2010,E12000007,South East,Slightly injured (unadjusted),1320
2010,E12000008,London,Slightly injured (unadjusted),470
2010,E12000009,South West,Slightly injured (unadjusted),770
2010,E92000001,England,Slightly injured (unadjusted),7080
2010,W92000004,Wales,Slightly injured (unadjusted),520
2010,S92000003,Scotland,Slightly injured (unadjusted),610
2010,K02000001,Great Britain,Slightly injured (unadjusted),8210
2021,E12000001,North East,Slightly injured (adjusted),160
2021,E12000002,North West,Slightly injured (adjusted),510
2021,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),430
2021,E12000004,East Midlands,Slightly injured (adjusted),470
2021,E12000005,West Midlands,Slightly injured (adjusted),400
2021,E12000006,Eastern,Slightly injured (adjusted),600
2021,E12000007,South East,Slightly injured (adjusted),890
2021,E12000008,London,Slightly injured (adjusted),540
2021,E12000009,South West,Slightly injured (adjusted),520
2021,E92000001,England,Slightly injured (adjusted),4520
2021,W92000004,Wales,Slightly injured (adjusted),210
2021,S92000003,Scotland,Slightly injured (adjusted),130
2021,K02000001,Great Britain,Slightly injured (adjusted),4860
2020,E12000001,North East,Slightly injured (adjusted),140
2020,E12000002,North West,Slightly injured (adjusted),460
2020,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),380
2020,E12000004,East Midlands,Slightly injured (adjusted),510
2020,E12000005,West Midlands,Slightly injured (adjusted),460
2020,E12000006,Eastern,Slightly injured (adjusted),580
2020,E12000007,South East,Slightly injured (adjusted),950
2020,E12000008,London,Slightly injured (adjusted),600
2020,E12000009,South West,Slightly injured (adjusted),460
2020,E92000001,England,Slightly injured (adjusted),4540
2020,W92000004,Wales,Slightly injured (adjusted),220
2020,S92000003,Scotland,Slightly injured (adjusted),170
2020,K02000001,Great Britain,Slightly injured (adjusted),4930
2019,E12000001,North East,Slightly injured (adjusted),180
2019,E12000002,North West,Slightly injured (adjusted),620
2019,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),470
2019,E12000004,East Midlands,Slightly injured (adjusted),560
2019,E12000005,West Midlands,Slightly injured (adjusted),420
2019,E12000006,Eastern,Slightly injured (adjusted),710
2019,E12000007,South East,Slightly injured (adjusted),1050
2019,E12000008,London,Slightly injured (adjusted),720
2019,E12000009,South West,Slightly injured (adjusted),620
2019,E92000001,England,Slightly injured (adjusted),5340
2019,W92000004,Wales,Slightly injured (adjusted),270
2019,S92000003,Scotland,Slightly injured (adjusted),220
2019,K02000001,Great Britain,Slightly injured (adjusted),5830
2018,E12000001,North East,Slightly injured (adjusted),270
2018,E12000002,North West,Slightly injured (adjusted),690
2018,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),530
2018,E12000004,East Midlands,Slightly injured (adjusted),640
2018,E12000005,West Midlands,Slightly injured (adjusted),660
2018,E12000006,Eastern,Slightly injured (adjusted),750
2018,E12000007,South East,Slightly injured (adjusted),1220
2018,E12000008,London,Slightly injured (adjusted),950
2018,E12000009,South West,Slightly injured (adjusted),610
2018,E92000001,England,Slightly injured (adjusted),6330
2018,W92000004,Wales,Slightly injured (adjusted),280
2018,S92000003,Scotland,Slightly injured (adjusted),260
2018,K02000001,Great Britain,Slightly injured (adjusted),6870
2017,E12000001,North East,Slightly injured (adjusted),260
2017,E12000002,North West,Slightly injured (adjusted),640
2017,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),490
2017,E12000004,East Midlands,Slightly injured (adjusted),530
2017,E12000005,West Midlands,Slightly injured (adjusted),640
2017,E12000006,Eastern,Slightly injured (adjusted),810
2017,E12000007,South East,Slightly injured (adjusted),1220
2017,E12000008,London,Slightly injured (adjusted),1030
2017,E12000009,South West,Slightly injured (adjusted),620
2017,E92000001,England,Slightly injured (adjusted),6260
2017,W92000004,Wales,Slightly injured (adjusted),220
2017,S92000003,Scotland,Slightly injured (adjusted),270
2017,K02000001,Great Britain,Slightly injured (adjusted),6750
2016,E12000001,North East,Slightly injured (adjusted),260
2016,E12000002,North West,Slightly injured (adjusted),670
2016,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),640
2016,E12000004,East Midlands,Slightly injured (adjusted),620
2016,E12000005,West Midlands,Slightly injured (adjusted),780
2016,E12000006,Eastern,Slightly injured (adjusted),830
2016,E12000007,South East,Slightly injured (adjusted),1380
2016,E12000008,London,Slightly injured (adjusted),600
2016,E12000009,South West,Slightly injured (adjusted),760
2016,E92000001,England,Slightly injured (adjusted),6540
2016,W92000004,Wales,Slightly injured (adjusted),310
2016,S92000003,Scotland,Slightly injured (adjusted),390
2016,K02000001,Great Britain,Slightly injured (adjusted),7240
2015,E12000001,North East,Slightly injured (adjusted),270
2015,E12000002,North West,Slightly injured (adjusted),650
2015,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),640
2015,E12000004,East Midlands,Slightly injured (adjusted),610
2015,E12000005,West Midlands,Slightly injured (adjusted),890
2015,E12000006,Eastern,Slightly injured (adjusted),700
2015,E12000007,South East,Slightly injured (adjusted),1190
2015,E12000008,London,Slightly injured (adjusted),460
2015,E12000009,South West,Slightly injured (adjusted),630
2015,E92000001,England,Slightly injured (adjusted),6040
2015,W92000004,Wales,Slightly injured (adjusted),350
2015,S92000003,Scotland,Slightly injured (adjusted),310
2015,K02000001,Great Britain,Slightly injured (adjusted),6700
2014,E12000001,North East,Slightly injured (adjusted),270
2014,E12000002,North West,Slightly injured (adjusted),740
2014,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),550
2014,E12000004,East Midlands,Slightly injured (adjusted),600
2014,E12000005,West Midlands,Slightly injured (adjusted),750
2014,E12000006,Eastern,Slightly injured (adjusted),720
2014,E12000007,South East,Slightly injured (adjusted),1100
2014,E12000008,London,Slightly injured (adjusted),420
2014,E12000009,South West,Slightly injured (adjusted),610
2014,E92000001,England,Slightly injured (adjusted),5760
2014,W92000004,Wales,Slightly injured (adjusted),380
2014,S92000003,Scotland,Slightly injured (adjusted),320
2014,K02000001,Great Britain,Slightly injured (adjusted),6460
2013,E12000001,North East,Slightly injured (adjusted),250
2013,E12000002,North West,Slightly injured (adjusted),800
2013,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),600
2013,E12000004,East Midlands,Slightly injured (adjusted),640
2013,E12000005,West Midlands,Slightly injured (adjusted),690
2013,E12000006,Eastern,Slightly injured (adjusted),700
2013,E12000007,South East,Slightly injured (adjusted),1080
2013,E12000008,London,Slightly injured (adjusted),400
2013,E12000009,South West,Slightly injured (adjusted),620
2013,E92000001,England,Slightly injured (adjusted),5780
2013,W92000004,Wales,Slightly injured (adjusted),400
2013,S92000003,Scotland,Slightly injured (adjusted),310
2013,K02000001,Great Britain,Slightly injured (adjusted),6490
2012,E12000001,North East,Slightly injured (adjusted),350
2012,E12000002,North West,Slightly injured (adjusted),910
2012,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),750
2012,E12000004,East Midlands,Slightly injured (adjusted),790
2012,E12000005,West Midlands,Slightly injured (adjusted),910
2012,E12000006,Eastern,Slightly injured (adjusted),880
2012,E12000007,South East,Slightly injured (adjusted),1320
2012,E12000008,London,Slightly injured (adjusted),450
2012,E12000009,South West,Slightly injured (adjusted),790
2012,E92000001,England,Slightly injured (adjusted),7140
2012,W92000004,Wales,Slightly injured (adjusted),450
2012,S92000003,Scotland,Slightly injured (adjusted),410
2012,K02000001,Great Britain,Slightly injured (adjusted),8000
2011,E12000001,North East,Slightly injured (adjusted),320
2011,E12000002,North West,Slightly injured (adjusted),890
2011,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),820
2011,E12000004,East Midlands,Slightly injured (adjusted),800
2011,E12000005,West Midlands,Slightly injured (adjusted),920
2011,E12000006,Eastern,Slightly injured (adjusted),820
2011,E12000007,South East,Slightly injured (adjusted),1250
2011,E12000008,London,Slightly injured (adjusted),430
2011,E12000009,South West,Slightly injured (adjusted),720
2011,E92000001,England,Slightly injured (adjusted),6960
2011,W92000004,Wales,Slightly injured (adjusted),430
2011,S92000003,Scotland,Slightly injured (adjusted),480
2011,K02000001,Great Britain,Slightly injured (adjusted),7870
2010,E12000001,North East,Slightly injured (adjusted),350
2010,E12000002,North West,Slightly injured (adjusted),860
2010,E12000003,Yorkshire and Humberside,Slightly injured (adjusted),550
2010,E12000004,East Midlands,Slightly injured (adjusted),720
2010,E12000005,West Midlands,Slightly injured (adjusted),930
2010,E12000006,Eastern,Slightly injured (adjusted),830
2010,E12000007,South East,Slightly injured (adjusted),1260
2010,E12000008,London,Slightly injured (adjusted),440
2010,E12000009,South West,Slightly injured (adjusted),750
2010,E92000001,England,Slightly injured (adjusted),6700
2010,W92000004,Wales,Slightly injured (adjusted),490
2010,S92000003,Scotland,Slightly injured (adjusted),520
2010,K02000001,Great Britain,Slightly injured (adjusted),7710
2021,E12000001,North East,Total casualties,230
2021,E12000002,North West,Total casualties,690
2021,E12000003,Yorkshire and Humberside,Total casualties,650
2021,E12000004,East Midlands,Total casualties,660
2021,E12000005,West Midlands,Total casualties,560
2021,E12000006,Eastern,Total casualties,830
2021,E12000007,South East,Total casualties,1210
2021,E12000008,London,Total casualties,660
2021,E12000009,South West,Total casualties,710
2021,E92000001,England,Total casualties,6210
2021,W92000004,Wales,Total casualties,320
2021,S92000003,Scotland,Total casualties,210
2021,K02000001,Great Britain,Total casualties,6740
2020,E12000001,North East,Total casualties,200
2020,E12000002,North West,Total casualties,630
2020,E12000003,Yorkshire and Humberside,Total casualties,550
2020,E12000004,East Midlands,Total casualties,680
2020,E12000005,West Midlands,Total casualties,590
2020,E12000006,Eastern,Total casualties,720
2020,E12000007,South East,Total casualties,1230
2020,E12000008,London,Total casualties,710
2020,E12000009,South West,Total casualties,590
2020,E92000001,England,Total casualties,5890
2020,W92000004,Wales,Total casualties,310
2020,S92000003,Scotland,Total casualties,250
2020,K02000001,Great Britain,Total casualties,6450
2019,E12000001,North East,Total casualties,250
2019,E12000002,North West,Total casualties,840
2019,E12000003,Yorkshire and Humberside,Total casualties,660
2019,E12000004,East Midlands,Total casualties,770
2019,E12000005,West Midlands,Total casualties,580
2019,E12000006,Eastern,Total casualties,900
2019,E12000007,South East,Total casualties,1400
2019,E12000008,London,Total casualties,860
2019,E12000009,South West,Total casualties,800
2019,E92000001,England,Total casualties,7050
2019,W92000004,Wales,Total casualties,400
2019,S92000003,Scotland,Total casualties,350
2019,K02000001,Great Britain,Total casualties,7800
